Character;EXT;NEU;AGR;CON;OPN;Cosine;Sentence
hermione;0;1;0;0;1;0.7071067811865475; there's a reason the symbol of slytherin house is a serpent. 
hermione;1;1;0;0;1;0.5773502691896258; salazar slytherin was a parselmouth. 
hermione;1;1;1;1;1;0.4472135954999579; he could talk to snakes too. 
hermione;1;0;1;0;1;0.5773502691896258; he lived a thousand years ago. 
hermione;1;1;0;0;1;0.5773502691896258; for all we know, you could be. 
hermione;1;1;0;0;1;0.5773502691896258; everything's set.  
hermione;1;1;1;0;1;0.5; we just need a bit of who you're changing into. 
hermione;1;1;1;1;1;0.4472135954999579; we also need to make sure that the real crabbe and goyle can't burst in on us while we're interrogating malfoy. 
hermione;0;1;1;1;1;0.5; i've got it all worked out. 
hermione;0;1;0;1;1;0.5773502691896258; i filled these with a simple sleeping draught. 
hermione;0;1;0;1;1;0.5773502691896258; simple, but powerful. 
hermione;0;1;0;0;1;0.7071067811865475; now, once they're asleep hide them in the broomstick cupboard and pull out a few of their hairs and put on their uniforms. 
hermione;1;1;1;0;1;0.5; i've already got mine. 
hermione;1;1;0;0;1;0.5773502691896258; millicent bulstrode. slytherin. 
hermione;1;1;0;0;1;0.5773502691896258; i got this off her robes. 
hermione;1;1;1;0;1;0.5; i'm going to go check on the polyjuice potion. 
hermione;1;0;0;0;1;0.7071067811865475; make sure that crabbe and goyle find these. 
hermione;0;1;1;0;1;0.5773502691896258; we'll have exactly one hour before we change back into ourselves. 
hermione;1;1;0;0;1;0.5773502691896258; add the hairs. 
hermione;1;1;1;0;1;0.5; cheers. 
hermione;1;1;1;0;1;0.5; me too. 
hermione;1;1;1;0;1;0.5; i...i don't think i'm going. 
hermione;1;1;1;0;1;0.5; you go on without me. 
hermione;1;1;0;0;1;0.5773502691896258; just go. you're wasting time. 
hermione;1;1;0;0;1;0.5773502691896258; go away. 
hermione;1;1;0;0;1;0.5773502691896258; do you remember me telling you that the polyjuice potion was only for human transformations? 
hermione;0;1;0;0;1;0.7071067811865475; it was cat hair i plucked off millicent bulstrode's robes. 
hermione;1;0;1;1;1;0.5; look at my face. 
hermione;1;1;0;0;1;0.5773502691896258; it can't be hagrid. 
hermione;1;1;1;0;1;0.5; it just can't be. 
hermione;1;1;1;0;1;0.5; look, hagrid's our friend.  
hermione;1;1;0;0;1;0.5773502691896258; why don't we just go and ask him about it? 
hermione;1;1;1;0;1;0.5; it had to be a gryffindor. 
hermione;0;1;0;0;1;0.7071067811865475; nobody else knows our password. 
hermione;1;1;0;1;1;0.5; unless it wasn't a student. 
hermione;1;1;0;0;1;0.5773502691896258; thanks, sir nicholas. 
hermione;1;1;1;0;1;0.5; it's good to be back. 
hermione;1;1;0;0;1;0.5773502691896258; congratulations. 
hermione;1;1;1;0;1;0.5; i can't believe you solved it. 
hermione;1;1;0;0;1;0.5773502691896258; thanks. 
hermione;1;1;0;0;1;0.5773502691896258; oh, no. 
hermione;1;1;0;0;1;0.5773502691896258; it's a cat, ronald. 
hermione;1;1;0;1;1;0.5; what do you expect? 
hermione;1;1;0;0;1;0.5773502691896258; it's in his nature. 
hermione;0;1;1;1;1;0.5; that's rich coming from the owner of that smelly old shoe brush. 
hermione;1;1;1;0;1;0.5; crookshanks, just ignore the mean little boy. 
hermione;1;1;1;0;1;0.5; harry. 
hermione;0;1;1;0;1;0.5773502691896258; egyptians used to worship cats. 
hermione;1;1;1;0;1;0.5; good morning, mr. weasley. 
hermione;1;1;1;1;1;0.4472135954999579; honestly, ron, it's not funny. 
hermione;1;1;1;1;1;0.4472135954999579; harry was lucky not to be expelled. 
hermione;1;1;1;0;1;0.5; come on. everywhere else is full 
hermione;1;1;1;1;1;0.4472135954999579; professor r.j. lupin. 
hermione;1;1;0;0;1;0.5773502691896258; it's on his suitcase, ronald. 
hermione;1;1;0;0;1;0.5773502691896258; seems to be. why? 
hermione;1;1;1;1;1;0.4472135954999579; but they'll catch black, won't they? 
hermione;1;1;0;1;1;0.5; i mean, everyone's looking for him. 
hermione;1;1;0;0;1;0.5773502691896258; why are we stopping? 
hermione;1;1;1;0;1;0.5; we can't be there yet. 
hermione;1;1;0;0;1;0.5773502691896258; ouch, ron. that was my foot. 
hermione;1;1;1;0;1;0.5; harry. 
hermione;1;1;1;0;1;0.5; harry, are you all right? 
hermione;1;1;1;0;1;0.5; no one was screaming, harry. 
hermione;1;1;1;1;1;0.4472135954999579; of course. that's why he knew to give you the chocolate, harry. 
hermione;1;1;0;0;1;0.5773502691896258; just forget it. 
hermione;1;1;1;0;1;0.5; that's awful. 
hermione;1;1;0;0;1;0.5773502691896258; what a load of rubbish. 
hermione;1;1;0;0;1;0.5773502691896258; me? 
hermione;1;1;1;0;1;0.5; i've been here all this time. 
hermione;1;1;1;0;1;0.5; oh, honestly, ron. if you ask me, divination's a woolly discipline. 
hermione;0;1;0;0;1;0.7071067811865475; now, ancient runes, that's a fascinating subject. 
hermione;0;1;0;0;1;0.7071067811865475; a fair few. 
hermione;1;1;1;0;1;0.5; don't be silly. how could anyone be in two classes at once? 
hermione;1;0;1;1;1;0.5; broaden your minds. use your inner eye to see the future. 
hermione;1;1;1;0;1;0.5; i think they're funny. 
hermione;1;1;1;0;1;0.5; just ignore him. 
hermione;1;1;1;0;1;0.5; tah- tah- tah- dah! isn't he beautiful? 
hermione;1;1;0;1;1;0.5; say hello to buckbeak. 
hermione;1;1;0;1;1;0.5; that was wicked, harry! 
hermione;1;1;1;1;1;0.4472135954999579; hagrid! he has to be taken to the hospital. 
hermione;0;1;1;0;1;0.5773502691896258; i hear draco's father's furious. 
hermione;0;1;1;1;1;0.5; we haven't heard the end of this. 
hermione;1;1;0;0;1;0.5773502691896258; dufftown? that's not far from here. 
hermione;1;1;0;0;1;0.5773502691896258; no one knows. 
hermione;1;1;0;0;1;0.5773502691896258; boggarts are shape-shifters. 
hermione;0;1;0;0;1;0.7071067811865475; they take the shape of whatever a person fears the most. 
hermione;1;1;1;0;1;0.5; that's what makes them so... 
hermione;1;1;1;0;1;0.5; it's not funny, ron. 
hermione;1;1;0;1;1;0.5; sir, we just learned about red caps and hinkypunks. 
hermione;0;1;1;0;1;0.5773502691896258; we're not meant to start that for weeks. 
hermione;1;1;0;0;1;0.5773502691896258; please, sir. 
hermione;1;1;0;0;1;0.5773502691896258; an animagus is a wizard who elects to turn into an animal. 
hermione;1;1;1;0;1;0.5; a werewolf has no choice. 
hermione;1;1;0;0;1;0.5773502691896258; with each full moon he no longer remembers who he is. 
hermione;1;1;0;0;1;0.5773502691896258; he'd kill his best friend. 
hermione;1;1;1;0;1;0.5; furthermore, the werewolf only responds to the call of its own kind. 
hermione;1;1;1;1;1;0.4472135954999579; go, harry! go, harry! 
hermione;1;1;1;0;1;0.5; how are you feeling? 
hermione;1;1;0;1;1;0.5; no one blames you, harry. 
hermione;1;1;1;0;1;0.5; dementors aren't supposed to be on the grounds. dumbledore's furious. 
hermione;0;1;0;1;1;0.5773502691896258; after he saved you, he sent them off. 
hermione;0;1;0;0;1;0.7071067811865475; it's meant to be the most haunted building in britain. did i mention that? 
hermione;0;1;0;0;1;0.7071067811865475; do you want to move a bit closer? 
hermione;1;1;0;0;1;0.5773502691896258; to the shrieking shack? 
hermione;1;1;0;0;1;0.5773502691896258; hope you don't mean yourself. 
hermione;1;1;1;0;1;0.5; harry! 
hermione;1;1;1;0;1;0.5; he won't keep it. he'll turn it over to professor mcgonagall. aren't you? 
hermione;1;1;1;1;1;0.4472135954999579; look who it is. madam rosmerta. 
hermione;1;1;1;1;1;0.4472135954999579; ron fancies her. 
hermione;1;1;1;0;1;0.5; harry! 
hermione;1;1;1;0;1;0.5; so rude. 
hermione;1;1;1;1;1;0.4472135954999579; ron, look! 
hermione;1;1;0;1;1;0.5; sorry. sorry. excuse me, excuse me. 
hermione;1;1;1;0;1;0.5; harry, what happened? 
hermione;1;1;1;0;1;0.5; beautiful day. 
hermione;1;1;0;0;1;0.5773502691896258; ronald has lost his rat. 
hermione;1;1;1;0;1;0.5; rubbish. 
hermione;1;1;0;0;1;0.5773502691896258; well, maybe you should learn to take better care of your pets! 
hermione;1;1;1;0;1;0.5; did not. 
hermione;1;1;0;0;1;0.5773502691896258; didn't. 
hermione;1;1;1;0;1;0.5; how did it go, hagrid? the hearing? 
hermione;1;1;0;0;1;0.5773502691896258; and then? 
hermione;1;1;1;1;1;0.4472135954999579; do you mind me trying? 
hermione;1;1;0;0;1;0.5773502691896258; the grim, possibly. 
hermione;1;1;1;0;1;0.5; i can't believe they're going to kill buckbeak. it's just too horrible. 
hermione;1;1;0;0;1;0.5773502691896258; you! you foul, loathsome, evil little cockroach! 
hermione;1;1;1;0;1;0.5; that felt good. 
hermione;1;1;1;0;1;0.5; we'll stay with you too. 
hermione;1;1;1;0;1;0.5; i think you owe someone an apology. 
hermione;1;1;1;0;1;0.5; i meant me! 
hermione;1;1;0;0;1;0.5773502691896258; i thought i just saw...never mind. 
hermione;1;1;1;0;1;0.5; ron. ron! 
hermione;1;1;0;0;1;0.5773502691896258; harry, you do realize what tree this is? 
hermione;1;1;1;0;1;0.5; ron!! 
hermione;1;1;1;0;1;0.5; ron! 
hermione;1;1;1;0;1;0.5; duck! 
hermione;1;1;1;0;1;0.5; harry! 
hermione;1;1;1;0;1;0.5; oh, i'm sorry. 
hermione;1;1;1;0;1;0.5; where do you suppose this goes? 
hermione;1;1;1;0;1;0.5; we're in the shrieking shack, aren't we? 
hermione;1;1;1;0;1;0.5; ron. you're okay. 
hermione;1;1;0;0;1;0.5773502691896258; if you want to kill harry, you have to kill us too! 
hermione;1;1;1;0;1;0.5; no! i trusted you! 
hermione;1;0;0;0;1;0.7071067811865475; and all this time, you've been his friend. 
hermione;1;1;0;0;1;0.5773502691896258; he's a werewolf! 
hermione;0;1;1;0;1;0.5773502691896258; that's why he's been missing classes. 
hermione;1;1;1;1;1;0.4472135954999579; since professor snape set the essay. 
hermione;1;1;1;0;1;0.5; you attacked a teacher! 
hermione;1;1;0;0;1;0.5773502691896258; you go, i'll stay. 
hermione;1;1;0;1;1;0.5; that looks really painful. 
hermione;1;1;0;0;1;0.5773502691896258; i'm sure madam pomfrey will fix it in a heartbeat. 
hermione;1;1;1;0;1;0.5; harry! 
hermione;1;1;1;0;1;0.5; harry! 
hermione;1;1;0;1;1;0.5; wait. wait. 
hermione;1;1;1;1;1;0.4472135954999579; professor? professor lupin? 
hermione;1;1;1;0;1;0.5; harry? 
hermione;1;1;0;0;1;0.5773502691896258; what? 
hermione;0;1;1;0;1;0.5773502691896258; listen harry, they've captured sirius. 
hermione;0;1;0;1;1;0.5773502691896258; any minute the dementors are gonna perform the kiss. 
hermione;1;1;0;0;1;0.5773502691896258; no. it's worse. 
hermione;1;1;0;0;1;0.5773502691896258; much worse. 
hermione;1;1;1;0;1;0.5; they're going to suck out his soul. 
hermione;1;1;0;0;1;0.5773502691896258; headmaster, you've got to stop them. 
hermione;1;1;0;0;1;0.5773502691896258; they've got the wrong man. 
hermione;1;1;0;0;1;0.5773502691896258; the point is, we know the truth. 
hermione;1;1;1;0;1;0.5; please believe us. 
hermione;1;1;0;0;1;0.5773502691896258; sorry, ron, but seeing as you can't walk... 
hermione;1;1;1;0;1;0.5; 07:30. where were we at 7:30? 
hermione;1;1;1;0;1;0.5; come on. and we can't be seen. 
hermione;1;1;1;0;1;0.5; you! you foul, loathsome,evil little cockroach! 
hermione;1;1;1;0;1;0.5; this is a time-turner, harry. 
hermione;1;1;0;1;1;0.5; mcgonagall gave it to me first term. 
hermione;1;1;1;0;1;0.5; this is how i've been getting to my lessons all year. 
hermione;1;1;0;0;1;0.5773502691896258; yes. 
hermione;1;1;0;0;1;0.5773502691896258; dumbledore obviously wanted us to return to this moment. 
hermione;1;1;0;1;1;0.5; clearly, something happened he wants us to change. 
hermione;1;1;0;0;1;0.5773502691896258; thanks. 
hermione;1;1;1;0;1;0.5; malfoy's coming. 
hermione;1;1;1;0;1;0.5; that felt good. 
hermione;1;1;1;0;1;0.5; of course. 
hermione;1;1;0;0;1;0.5773502691896258; remember what dumbledore said? 
hermione;1;1;0;0;1;0.5773502691896258; if we succeed, more than one innocent life could be spared. 
hermione;1;1;1;0;1;0.5; let's go. 
hermione;1;1;0;0;1;0.5773502691896258; fudge has to see buckbeak before we steal him. 
hermione;1;1;0;0;1;0.5773502691896258; otherwise, he'll think hagrid set him free. 
hermione;1;1;1;0;1;0.5; harry, you can't. 
hermione;1;1;0;0;1;0.5773502691896258; yes, and you must! 
hermione;1;1;1;1;1;0.4472135954999579; harry, you're in hagrid's hut now. 
hermione;1;1;0;0;1;0.5773502691896258; if you go bursting in, you'll think you've gone mad. 
hermione;1;1;1;0;1;0.5; awful things happen to wizards who meddle with time harry. 
hermione;1;1;1;0;1;0.5; we can't be seen. 
hermione;1;1;1;1;1;0.4472135954999579; fudge is coming. 
hermione;1;1;0;0;1;0.5773502691896258; and we aren't leaving? 
hermione;1;1;0;0;1;0.5773502691896258; why aren't we leaving? 
hermione;1;1;1;0;1;0.5; sorry. 
hermione;1;1;1;0;1;0.5; we're coming out the back door. go! 
hermione;0;0;0;0;1;1.0; is that really what my hair looks like from the back? 
hermione;1;1;0;0;1;0.5773502691896258; i thought i just saw… never mind. 
hermione;1;1;1;0;1;0.5; okay, go, harry. go! 
hermione;1;1;0;1;1;0.5; keep trying. come on. quickly. 
hermione;1;1;1;0;1;0.5; come on. come on, buckbeak. 
hermione;1;1;0;1;1;0.5; come and get the nice dead ferret. 
hermione;1;1;1;0;1;0.5; come on. it's here. come on, beaky. 
hermione;1;1;1;0;1;0.5; come on, buckbeak. come on. 
hermione;1;1;0;0;1;0.5773502691896258; buckbeak. 
hermione;1;1;1;0;1;0.5; come on. 
hermione;1;1;0;0;1;0.5773502691896258; we save sirius. 
hermione;1;1;0;0;1;0.5773502691896258; no idea. 
hermione;1;1;1;1;1;0.4472135954999579; look. it's lupin. 
hermione;1;1;1;0;1;0.5; and snape's coming. 
hermione;1;1;0;0;1;0.5773502691896258; and now we wait. 
hermione;1;1;1;1;1;0.4472135954999579; at least someone's enjoying himself. 
hermione;1;1;0;0;1;0.5773502691896258; yeah? 
hermione;1;1;1;0;1;0.5; with a patronus. 
hermione;0;1;0;0;1;0.7071067811865475; i heard snape telling dumbledore. 
hermione;1;1;0;0;1;0.5773502691896258; according to him only a really powerful wizard could have conjured it. 
hermione;1;1;1;1;1;0.4472135954999579; harry, but your dad's... 
hermione;1;1;0;0;1;0.5773502691896258; here we come. 
hermione;1;1;1;0;1;0.5; that's great. 
hermione;1;1;1;0;1;0.5; harry! 
hermione;1;1;0;0;1;0.5773502691896258; saving your life. 
hermione;1;1;0;0;1;0.5773502691896258; yeah, i didn't think about that. run! 
hermione;1;1;1;0;1;0.5; that was so scary. 
hermione;1;1;0;0;1;0.5773502691896258; this is horrible. 
hermione;0;1;0;0;1;0.7071067811865475; harry, listen to me. 
hermione;1;1;0;0;1;0.5773502691896258; no one's coming. 
hermione;1;1;1;0;1;0.5; you're dying both of you. 
hermione;1;1;1;0;1;0.5; harry! 
hermione;1;0;0;0;1;0.7071067811865475; no. but i don't like flying...! 
hermione;1;1;0;0;1;0.5773502691896258; bombarda! 
hermione;1;1;1;0;1;0.5; we have to go. 
hermione;1;1;0;0;1;0.5773502691896258; what's he talking about, harry? 
hermione;1;1;0;0;1;0.5773502691896258; this came with it. 
hermione;1;1;0;1;1;0.5; how fast is it, harry?
neville;1;1;1;0;1;0.5;trevor! sorry. 
neville;1;1;1;0;1;0.5; that picture's moving. 
neville;1;1;0;0;1;0.5773502691896258; the only problem is, i can't remember what i've forgotten. 
neville;1;1;1;0;1;0.5; down, down! 
neville;1;1;1;0;1;0.5; parvati patil said that she wouldn't come out of the girl's bathroom.  
neville;1;1;0;0;1;0.5773502691896258; she said that she'd been in there all afternoon...crying. 
neville;1;1;0;0;1;0.5773502691896258; how? i can barely stand at all! 
neville;1;1;0;0;1;0.5773502691896258; no, that's all i need! 
neville;1;1;0;0;1;0.5773502691896258; you to set my bloody kneecups on fire! 
neville;1;1;0;0;1;0.5773502691896258; hey! wait! where are you going? 
neville;1;1;0;0;1;0.5773502691896258; what about the countercurse? 
neville;0;1;0;0;1;0.7071067811865475; neither should you.  
neville;1;1;1;0;1;0.5; you're sneaking out again, arent you? 
neville;1;0;0;0;1;0.7071067811865475; no! i won't let you! 
neville;1;1;1;0;1;0.5;  you'll get gryffindor in trouble again! 
neville;1;1;1;0;1;0.5;  i-i'll fight you. 
neville;1;1;1;0;1;0.5; go on, ron.  
neville;0;1;1;0;1;0.5773502691896258; i ignored one from my gran once.  
neville;1;1;0;0;1;0.5773502691896258; it was horrible. 
neville;1;1;1;0;1;0.5; please, get me down! 
neville;1;1;0;0;1;0.5773502691896258; why is it always me? 
neville;1;1;1;0;1;0.5; harry, i don't know who did it, but you'd better come. 
neville;1;1;1;0;1;0.5; come on! 
neville;1;1;1;1;1;0.4472135954999579; harry. it's hermione. 
neville;1;1;0;0;1;0.5773502691896258; i think so. 
neville;1;1;1;0;1;0.5; i'm okay. okay. 
neville;1;1;0;0;1;0.5773502691896258; yeah. 
neville;1;1;0;0;1;0.5773502691896258; you don't think he'd come to hogwarts, do you? 
neville;1;1;1;0;1;0.5; professor snape. 
neville;1;1;1;0;1;0.5; professor snape. 
neville;0;1;0;0;1;0.7071067811865475; yes. i don't want it to turn into her, either. 
neville;1;1;0;0;1;0.5773502691896258; she carries a red handbag... 
neville;1;1;0;0;1;0.5773502691896258; riddikulus! 
neville;1;1;0;0;1;0.5773502691896258; hey. 
neville;1;1;1;0;1;0.5; harry. 
neville;1;1;0;0;1;0.5773502691896258; wherever did you get it?
malfoy;1;1;1;0;1;0.5;it's true then, what they're saying on the train. 
malfoy;1;1;1;1;1;0.4472135954999579; harry potter has come to hogwarts. 
malfoy;1;1;0;0;1;0.5773502691896258; this is crabbe, and goyle. 
malfoy;1;1;0;0;1;0.5773502691896258; and i'm malfoy. 
malfoy;1;1;0;0;1;0.5773502691896258; draco malfoy. 
malfoy;1;1;1;0;1;0.5; think my name's funny, do you? 
malfoy;1;1;0;0;1;0.5773502691896258; i've no need to ask yours. 
malfoy;1;1;0;0;1;0.5773502691896258; red hair and a hand-me-down robe? 
malfoy;1;1;0;0;1;0.5773502691896258; you must be a weasley. 
malfoy;1;1;1;1;1;0.4472135954999579; we'll soon find out that some wizarding families are better than others, potter. 
malfoy;1;1;1;0;1;0.5; you don't want to go making friends with the wrong sort. 
malfoy;1;1;1;0;1;0.5; i can help you there. 
malfoy;1;1;0;0;1;0.5773502691896258; up. 
malfoy;1;0;1;0;1;0.5773502691896258; did you see his face? 
malfoy;1;1;0;0;1;0.5773502691896258; maybe if the fat lump had given this a squeeze, he'd have remembered to fall on his fat arse. 
malfoy;1;1;0;0;1;0.5773502691896258; no. i think i'll leave it somewhere for longbottom to find. 
malfoy;1;1;0;1;1;0.5; how about on the roof? 
malfoy;1;1;0;1;1;0.5; what's the matter, potter? 
malfoy;1;1;0;0;1;0.5773502691896258; bit beyond your reach? 
malfoy;1;1;0;0;1;0.5773502691896258; is that so? 
malfoy;1;1;0;0;1;0.5773502691896258; have it your way, then. 
malfoy;1;1;0;1;1;0.5; excuse me, professor.  
malfoy;0;1;0;0;1;0.7071067811865475; perhaps i heard you wrong.  
malfoy;1;1;1;0;1;0.5;" i thought you said...""the four of us."" "
malfoy;1;1;0;0;1;0.5773502691896258; the forest? i thought that was a joke!  
malfoy;1;1;1;0;1;0.5; we can't go in there.  
malfoy;1;0;1;0;1;0.5773502691896258; students aren't allowed. 
malfoy;1;1;1;0;1;0.5;  and there are...werewolves! 
malfoy;1;1;1;0;1;0.5; okay. then i get fang! 
malfoy;1;1;1;0;1;0.5; you wait till my father hears about this.  
