Character;EXT;NEU;AGR;CON;OPN;Sentence
percy;1;1;0;0;1; gryffindors...keep up please.  
percy;1;1;0;0;1; and stay alert! 
percy;1;1;0;0;1; errol... 
percy;1;1;1;0;1; oh look, it’s our hogwarts letters.  
percy;1;1;1;1;1; and they’ve sent us harry’s as well. 
percy;1;1;0;1;1; hello, sir nicolas. 
percy;1;1;0;1;1; excuse me. 
percy;1;1;1;1;1; i happen to be a school prefect. 
percy;1;1;1;0;1; you, on the other hand, have no business wandering the corridors at night. 
percy;1;1;0;0;1; what are your names again? 
percy;1;1;1;1;1; mind your attitude, malfoy. 
percy;1;1;0;0;1; let me through, please. 
percy;1;1;0;1;1; excuse me! i'm head boy! 
percy;1;1;1;0;1; get back, all of you. 
percy;1;0;1;0;1; no one is to enter this dormitory until it's been searched. 
percy;1;1;1;0;1; keep calm, everyone. break into fours. 
percy;1;1;1;0;1; back to your common room. 
percy;0;1;0;0;1; be quiet. make way. 
percy;1;1;0;0;1; the headmaster's here. 
percy;0;1;0;0;1; you heard. move! 
percy;1;1;1;0;1; mind where you're going! slow down! 
percy;0;1;0;0;1; you listen! i'm head boy! 
percy;1;1;1;0;1; come back here!
sir nicholas;1;0;0;1;1;hello! how are you? 
sir nicholas;1;1;1;0;1; welcome to gryffindor. 
sir nicholas;1;1;0;0;1; dismal. once again, my request to join the headless hunt has been denied. 
sir nicholas;1;1;0;0;1; i prefer sir nicholas, if you don't mind. 
sir nicholas;1;0;0;0;1; like this. 
sir nicholas;0;1;1;0;1; have you heard?  
sir nicholas;1;1;1;0;1; harry potter's the new gryffindor seeker.  
sir nicholas;1;1;0;0;1; i always knew hed do well. 
sir nicholas;1;0;0;0;1; hello, percy, miss clearwater. 
sir nicholas;1;1;0;0;1; thank you. 
sir nicholas;1;1;0;0;1; good evening. 
sir nicholas;1;1;0;0;1; thank you. 
sir nicholas;1;1;0;0;1; hello. 
sir nicholas;1;1;1;0;1; hermione! welcome back.
girl;0;1;1;0;1;look, it's the bloody baron! 
girl;1;1;1;1;1; oh, look! look! 
girl;1;1;1;0;1; who's that girl? 
girl;1;1;0;0;1; is he all right? 
girl;1;1;1;0;1; hufflepuff, this way!
man in paint;1;1;0;0;1;welcome to hogwarts.
fat lady;1;1;0;0;1;password? 
fat lady;1;0;0;1;1; no, no. wait, wait. 
fat lady;1;1;0;0;1; watch this. 
fat lady;0;1;1;0;1; amazing. just with my voice. 
fat lady;1;1;0;0;1; yes, all right. go in. 
fat lady;0;0;0;0;1; eyes like the devil, he's got, and a soul as dark as his name. 
fat lady;1;1;0;0;1; it's him, headmaster. 
fat lady;1;1;0;0;1; the one they all talk about. 
fat lady;1;1;0;1;1; he's here, somewhere in the castle! 
fat lady;1;1;0;0;1; sirius black!
snape;1;1;1;0;1;there will be no foolish wand-waving or silly incantations in this class. 
snape;1;1;0;0;1; as such, i don't expect many of you to appreciate the subtle science and exact art that is potion-making. 
snape;0;1;0;1;1; however, for those select few who possess the predisposition i can teach you how to bewitch the mind and ensnare the senses. 
snape;1;1;1;1;1; i can tell you how to bottle fame brew glory and even put a stopper in death. 
snape;1;1;1;0;1; then again, maybe some of you have come to hogwarts in possession of abilities so formidable that you feel confident enough to not pay attention. 
snape;1;1;1;0;1; mr. potter. 
snape;1;1;0;0;1; our new celebrity. 
snape;1;1;1;0;1; tell me, what would i get if i added powdered root of asphodel to an infusion of wormwood? 
snape;0;1;1;0;1; you don't know? well, let's try again. 
snape;1;1;1;0;1; where, mr potter, would you look if i asked you to find me a bezoar? 
snape;1;1;1;0;1; and what is the difference between monkshood and wolfsbane? 
snape;1;1;0;0;1; pity. 
snape;1;1;0;1;1; clearly, fame isn't everything is it, mr. potter? 
snape;1;1;1;0;1; silence. 
snape;1;1;0;0;1; put your hand down, you silly girl! 
snape;1;0;0;1;1; for your information, potter 
snape;0;1;0;0;1; asphodel and wormwood make a sleeping potion so powerful it is known as the draught of the living dead. 
snape;1;1;1;0;1; a bezoar is a stone taken from the stomach of a goat and it will save you from most poisons. 
snape;0;1;0;0;1; as for monkshood and wolfsbane, they are the same plant, which also goes by the name of aconite. 
snape;1;1;1;0;1; well... 
snape;1;1;0;0;1; why aren't you all copying this down? 
snape;1;1;0;1;1; and gryffindors note that five points will be taken from your house for your classmate's cheek. 
snape;1;1;0;1;1; good luck today, potter.  
snape;0;0;0;0;0; then again, now that you've proven yourself against a troll, a little game of quidditch should be easy work for you...even if it is against slytherin. 
snape;1;1;0;0;1; what? oh! 
snape;1;1;0;0;1; you don't want me as your enemy, quirrell. 
snape;1;1;1;0;1; you know perfectly well what i mean.  
snape;0;1;1;0;1; we'll have another chat soon... 
snape;1;0;1;0;1; when you've had time to decide where your loyalties lie. 
snape;1;1;0;0;1;  good afternoon.  
snape;1;1;1;1;1; now, what would three young gryffindors such as yourselves be doing inside on a day like this? 
snape;1;1;1;0;1; you want to be careful. 
snape;1;1;0;0;1; people will think you're up to something. 
snape;1;1;0;1;1; you were seen by no less than seven muggles. 
snape;1;1;0;0;1; do you have any idea how serious this is? 
snape;0;1;1;0;1; you have risked the exposure of our world. 
snape;1;1;1;0;1; not to mention the damage you inflicted on a whomping willow. 
snape;1;1;1;1;1; that's been on these grounds since before you were born. 
snape;1;1;1;0;1; silence. 
snape;0;1;0;0;1; i assure you that were you in slytherin, and your fate rested with me...  
snape;1;1;1;1;1; the both of you would be on the train home tonight. 
snape;1;1;0;0;1; as it is... 
snape;1;0;1;0;1; headmaster these boys have flouted the decree for the restriction of underage wizardry. 
snape;1;1;0;0;1; if i might, headmaster? 
snape;1;1;0;0;1; perhaps potter and his friends were just in the wrong place at the wrong time. 
snape;0;1;0;1;1; however the circumstances are suspicious. 
snape;1;1;0;1;1; i, for one, don't recall seeing potter at dinner. 
snape;1;1;0;0;1; yes, miss granger? 
snape;1;1;0;0;1; expelliarmus! 
snape;1;1;1;1;1; perhaps it would be prudent to first teach the students to block unfriendly spells, professor. 
snape;0;1;1;0;1; weasley's wand causes devastation with the simplest spells. 
snape;1;1;1;1;0; we'll be sending potter to the hospital wing in a matchbox. 
snape;1;1;1;0;1; might i suggest someone from my own house? 
snape;1;1;0;0;1; malfoy, perhaps? 
snape;1;1;0;0;1; don't move, potter. 
snape;1;1;1;0;1; i'll get rid of it for you. 
snape;1;1;0;0;1; vipera evanesca. 
snape;1;1;1;0;1; a girl has been snatched by the monster, lockhart.  
snape;0;1;0;0;1; your moment has come at last. 
snape;0;1;0;0;1; weren't you saying just last night that you've known all along where the entrance to the chamber of secrets is? 
snape;1;1;0;0;1; i've done the dungeons. 
snape;1;1;1;1;1; no sign of black, nor anywhere else in the castle. 
snape;1;1;0;0;1; remarkable feat, don't you think? 
snape;1;1;0;1;1; to enter hogwarts castle on one's own completely undetected? 
snape;0;1;0;0;1; any theories on how he managed it? 
snape;1;1;0;1;1; you may recall prior to the start of term i expressed concerns about your appointment of professor... 
snape;1;1;0;0;1; what about potter? 
snape;1;1;1;0;1; should he be warned? 
snape;1;1;0;0;1; turn to page 394. 
snape;0;1;0;1;1; that's not really your concern, is it, potter? 
snape;1;1;1;1;1; suffice it to say your professor finds himself incapable of teaching at the present time. 
snape;1;1;0;0;1; turn to page 394. 
snape;0;1;1;0;1; quiet. 
snape;1;1;0;0;1; now, which one of you can tell me the difference between an animagus and a werewolf? 
snape;1;1;0;0;1; no one? 
snape;1;1;1;0;1; how disappointing. 
snape;1;1;1;0;1; thank you, mr. malfoy. 
snape;0;0;0;0;1; that's the second time you've spoken out of turn, miss granger. 
snape;1;1;1;0;1; are you incapable of restraining yourself or do you take pride in being an insufferable know-it-all? 
snape;1;1;1;0;1; five points from gryffindor. 
snape;1;1;1;0;1; as an antidote to your ignorance, and on my desk, by monday morning two rolls of parchment on the werewolf, with emphasis on recognizing it. 
snape;1;1;1;0;1; then i suggest you take extra care, mr. potter. 
snape;0;1;0;1;1; loss of limb will not excuse you. 
snape;1;1;0;0;1; page 394. 
snape;1;1;1;0;1;" the term ""werewolf"" is a contraction of the anglo-saxon word ""were"" which means ""man,"" and ""wolf."" werewolf, man-wolf. "
snape;1;1;0;0;1; there are several ways to become a werewolf. 
snape;1;0;1;0;1; they include being given the power of shape-shifting being bitten by a werewolf... 
snape;1;1;0;0;1; potter. 
snape;1;1;1;0;1; what are you doing wandering the corridors at night? 
snape;0;0;1;1;1; how extraordinarily like your father you are, potter. 
snape;1;1;0;0;1; he, too, was exceedingly arrogant, strutting about the castle. 
snape;1;1;0;0;1; turn out your pockets. 
snape;1;1;0;0;1; turn out your pockets! 
snape;1;1;0;0;1; what's this? 
snape;1;1;0;0;1; really? open it. 
snape;1;1;0;0;1; reveal your secrets. 
snape;1;1;0;0;1; read it. 
snape;1;1;1;0;1; go on. 
snape;1;1;0;0;1; you insolent little... 
snape;1;1;1;1;1; well, well. lupin. 
snape;1;1;0;0;1; out for a little walk in the moonlight, are we? 
snape;1;1;1;0;1; that remains to be seen. 
snape;1;1;0;1;1; i have now just confiscated a rather curious artifact. 
snape;1;1;1;1;1; take a look, lupin. 
snape;1;1;0;1;1; supposed to be your area of expertise. 
snape;1;1;0;1;1; clearly, it's full of dark magic. 
snape;1;1;0;0;1; expelliarmus! 
snape;1;1;1;0;1; vengeance is sweet. 
snape;1;1;1;1;1; how i hoped i'd be the one to catch you. 
snape;1;1;1;0;1; i told dumbledore you were helping a friend into the castle. here's the proof. 
snape;1;1;1;1;1; give me a reason. i beg you! 
snape;0;1;1;0;1; you two, quarrelling like an old married couple. 
snape;1;1;1;0;1; i could do it, you know. 
snape;1;1;1;0;1; but why deny the dementors? 
snape;1;1;0;0;1; they're so longing to see you. 
snape;1;1;1;0;1; do i detect a flicker of fear? 
snape;0;0;0;0;1; oh, yes. a dementor's kiss. one can only imagine what that must be like. 
snape;1;1;0;1;1; it's said to be nearly unbearable to witness, but i'll do my best. 
snape;1;1;0;0;1; after you. 
snape;1;1;1;1;1; there you are, potter! 
snape;1;1;1;1;1; come back here, potter!
dean;1;1;0;0;1;hey, look! neville's got a remembrall 
dean;1;1;1;0;1; ron, is that your owl? 
dean;1;1;0;0;1; oh, god. 
dean;1;1;0;0;1; you call that a monkey? 
dean;1;1;0;0;1; that's a boggart, that is.
madam hooch;1;1;0;0;1;good afternoon, class. 
madam hooch;1;1;0;0;1; good afternoon, amanda. 
madam hooch;1;1;0;0;1; good afternoon. 
madam hooch;1;1;0;0;1; welcome to your first flying lesson. 
madam hooch;1;1;1;0;1; well, what are you waiting for?  
madam hooch;1;0;0;0;1; everyone step up to the left side of their broomstick. 
madam hooch;1;1;1;0;1; come on now, hurry up.  
madam hooch;1;1;0;1;1;" stick your right hand over the broom and say, ""up."" "
madam hooch;1;1;1;0;1; with feeling. 
madam hooch;1;1;0;0;1; now, once you've got hold of your broom, i want you to mount it. 
madam hooch;1;1;0;0;1; and grip it tight, you don't wanna be sliding off the end. 
madam hooch;1;1;1;0;1; when i blow my whistle, i want each of you to kick off from the ground, hard. 
madam hooch;1;1;0;0;1; keep your broom steady, hover for a moment 
madam hooch;1;1;0;0;1; then lean forward slightly and touch back down. 
madam hooch;1;1;1;0;1; on my whistle. three, two... 
madam hooch;1;1;1;0;1; mr. longbottom. 
madam hooch;1;1;1;0;1; mr. longbottom! 
madam hooch;1;1;0;0;1; come back down this instant! 
madam hooch;1;1;1;0;1; everyone out of the way! 
madam hooch;1;1;1;0;1; oh, dear, it's a broken wrist. 
madam hooch;1;1;0;0;1; poor boy. come on now, up you get. 
madam hooch;1;1;1;0;1; everyone's to keep their feet firmly on the ground while i take mr longbottom to the hospital wing. 
madam hooch;1;1;1;0;1; understand? if i see a single broom in the air the one riding it will find themselves out of hogwarts before they can say, quidditch. 
madam hooch;1;1;1;0;1; now, i want a nice clean game...from all of you.  
madam hooch;1;1;1;0;1; gryffindor win!
class;1;1;0;1;1;good afternoon, madam hooch. 
class;1;1;0;0;1; up! 
class;1;1;0;0;1; neville! 
class;1;1;0;0;1; the swish and flick.  
class;1;1;1;0;1; good morning, everyone. 
class;1;1;0;0;1; riddikulus! 
class;1;1;0;0;1; riddikulus!
filch;1;1;1;0;1;anyone here, my sweet? come on. 
filch;1;1;1;0;1; who's there?!  
filch;1;1;0;0;1; i know you're in there.  
filch;1;1;1;0;1; you can't hide.  
filch;1;1;0;0;1; who is it?  
filch;1;1;1;0;1; show yourself! 
filch;0;1;1;1;1; oh, professors. i found this, in the restricted section.  
filch;1;0;1;0;1; it's still hot.  
filch;1;1;1;1;1; that means there's a student out of bed. 
filch;1;1;0;0;1; a pity they let the old punishments die.  
filch;1;1;0;1;1; there was a time detention would find you hanging by your thumbs in the dungeons.  
filch;1;1;0;0;1; god, i miss the screaming.  
filch;1;1;1;1;1; you'll be serving detention with hagrid tonight. 
filch;1;1;1;0;1; he's got a little job to do inside the dark forest. 
filch;1;1;1;0;1; a sorry lot this, hagrid.  
filch;1;1;0;0;1; oh, good god, man, you're not still on about that bloody dragon, are you? 
filch;1;0;1;0;1; oh, for gods sake, pull yourself together, man.  
filch;1;1;1;0;1; you're going into the forest, after all.  
filch;1;1;0;0;1; got to have your wits about you. 
filch;0;1;1;0;1;  there's more than werewolves in those trees, lad.  
filch;1;1;0;0;1; you can be sure of that. 
filch;1;1;0;0;1; nighty-night. 
filch;1;1;1;1;1; well, take a good look, lads. 
filch;1;1;0;0;1; this night might well be the last you spend in this castle. 
filch;1;1;1;1;1; oh, dear, we are in trouble. 
filch;1;1;0;0;1; as such... 
filch;1;1;0;0;1; what's going on here? 
filch;1;1;0;1;1; go on. make way, make way. 
filch;1;1;0;0;1; potter? 
filch;1;1;0;0;1; what are you...? 
filch;1;1;0;1;1; mrs. norris? 
filch;1;1;0;0;1; you've murdered my cat. 
filch;1;1;0;0;1; i'll kill you. 
filch;1;1;0;0;1; i'll kill you! 
filch;1;1;0;0;1; ask him. 
filch;1;1;0;0;1; it's him that's done it. 
filch;1;1;1;0;1; you saw what he wrote on the wall. 
filch;1;1;1;0;1; rubbish. 
filch;1;1;0;0;1; my cat has been petrified. 
filch;0;1;0;1;1; i want to see some punishment! 
filch;1;1;1;0;1; caught in the act. 
filch;1;0;1;1;1; i'll have you out this time, potter. 
filch;1;1;1;0;1; mark my words. 
filch;1;1;0;0;1; those with permission, follow me. 
filch;1;1;0;0;1; those without, stay put. 
filch;1;1;0;0;1; come on, move. 
filch;1;1;1;1;1; there's no need for ghosts, professor. 
filch;0;1;1;1;1; the fat lady's there. 
filch;1;1;0;1;1; i've searched the astronomy tower and the owlery.  
filch;0;1;0;0;1; there's nothing there.
all;1;1;0;0;1;ahhhhhhh!  
all;1;1;1;0;1; yay!
oliver;1;1;1;0;1;quidditch is easy enough to understand.  
oliver;1;1;1;0;1; each time has seven players, 3 chasers, 2 beaters, 1 keeper and a seeker that's you.  
oliver;0;1;1;1;1; there are three kinds of balls.  
oliver;1;1;0;0;1; this one's called the quaffle. 
oliver;0;0;0;1;1; now, the chasers handle the quaffle and try to put it through one of those three hoops.  
oliver;1;1;0;0;1; the keeper, that's me, defends the hoops.  
oliver;1;1;0;0;1; with me so far? 
oliver;1;1;0;0;1; you better take this.  
oliver;1;0;1;0;1; careful now, it's comin' back.  
oliver;0;1;1;1;1; eh, not bad, potter, you'd make a fair beater...uh-oh.  
oliver;1;1;0;0;1; bludger. nasty little buggers.  
oliver;1;1;1;0;1; but you are a seeker. 
oliver;1;1;1;0;1; the only ball i want you to worry about is this...the golden snitch.  
oliver;1;0;1;0;1; ah, you like it now.  
oliver;1;1;0;0;1; just wait.  
oliver;1;0;0;0;1; it's wicked fast and damn near impossible to see. 
oliver;1;1;1;0;1; you catch it...before the other team's seeker.  
oliver;1;1;0;1;1; you catch this, the game is over.  
oliver;1;1;0;1;1; you catch this, potter, and we win. 
oliver;1;1;0;0;1; that's all right.  
oliver;1;1;0;1;1; i felt the same way before my first game. 
oliver;1;1;0;0;1; er, i don't really remember.  
oliver;1;1;0;0;1; i took a bludger to the head 2 minutes in.  
oliver;1;1;1;0;1; woke up in the hospital a week later.
flitwick;1;0;0;0;1;one of a wizard's most rudimentary skills is levitation the ability to make objects fly.  
flitwick;1;1;1;0;1; uh, do you all have your feathers? good.  
flitwick;0;0;0;0;1; now, uh, don't forget the nice wrist movement we've been practicing, hmm?  
flitwick;1;1;1;0;1; the swish and flick. everyone.  
flitwick;1;1;1;0;1; good.  
flitwick;1;1;0;0;1; and enunciate.  
flitwick;1;1;0;0;1; wingardium leviosa.  
flitwick;1;1;1;0;1; off you go then. 
flitwick;1;1;0;1;1; oh, well done!  
flitwick;1;0;1;0;1; see here, everyone!  
flitwick;1;1;0;1;1; ms. granger's done it!  
flitwick;1;1;1;0;1; oh, splendid! 
flitwick;1;1;1;1;1; whooaaa! ooh.
draco;1;1;0;0;1;wingardium levio-saaa. 
draco;1;1;0;0;1; no! 
draco;1;1;0;0;1; can i have this? 
draco;1;1;0;1;1;  it's not my fault the teachers have favorites.  
draco;1;1;0;0;1; that hermione granger -- 
draco;1;1;1;1;1; i'll bet you loved that, didn't you, potter? 
draco;1;1;0;0;1; famous harry potter. 
draco;0;1;0;0;1; can't go into a bookshop without making the front page. 
draco;1;1;1;1;1; look, potter. 
draco;1;1;0;0;1; you've got yourself a girlfriend. 
draco;1;0;0;0;1; see you at school. 
draco;1;1;0;0;1; that's right. 
draco;1;1;0;0;1; and that's not all that's new this year. 
draco;1;0;1;1;1; you see, weasley, unlike some, my father can afford the best. 
draco;1;1;0;0;1; no one asked your opinion, you filthy little mudblood. 
draco;1;1;0;0;1; enemies of the heir, beware. 
draco;1;1;0;0;1; you'll be next, mudbloods. 
draco;1;1;0;0;1; all right there, scarhead? 
draco;1;0;0;1;1; training for the ballet, potter!! 
draco;1;1;0;1;1; you'll never catch me, potter. 
draco;0;1;0;1;1; scared, potter? 
draco;1;1;0;0;1; everte statum! 
draco;1;1;0;0;1; serpensortia! 
draco;1;1;1;0;1; crabbe, goyle, where have you been? 
draco;1;1;0;0;1; pigging out in the great hall all this time? 
draco;1;0;1;0;1; why are you wearing glasses? 
draco;1;1;1;0;1; reading? 
draco;1;1;0;0;1; i didn't know you could read. 
draco;1;1;1;0;1; and what are you doing down here, weasley? 
draco;1;1;0;0;1; well, sit down. 
draco;1;1;0;0;1; you'd never know the weasleys were pure-bloods, the way they behave. 
draco;1;1;1;0;1; they're an embarrassment to the wizarding world. all of them. 
